NAME,LATITUDE,LONGITUDE
Büyük Çavuþlu Dr. Atakan Karanfil Aile Saðlýðý Merkezi,41.239097549000064,28.064357518000065
75. Yýl Kilyos Kumköy Aile Saðlýðý Merkezi,41.245656534000034,29.03703060500004
Çapa Anýl Medikal,41.01515005200008,28.932174348000046
Ýstanbul Üniversitesi Týp Fakültesi Cerrahi Týp Bilimleri,41.01723579200007,28.93443848800007
Silivri 2 Nolu Cezaevi Aile Saðlýðý Merkezi,41.08633577100005,28.15317974100003
Genel Cerrah Op. Dr. Mehmet Bayraktar,41.16834661400003,29.057081139000047
Sarýyer Aðýz ve Diþ Saðlýðý Merkezi,41.144826730000034,29.031494768000076
Özgün Yaþlý Bakýmevi,41.07849176100007,28.25653343500005
Silivri Devlet Hastanesi Selimpaþa Ek Hizmet Binasý,41.05433252000006,28.37936053800007
Ýstinye Devlet Hastanesi Diyaliz Merkezi,41.11488279600008,29.055491351000057
Özel Çapadent Aðýz ve Diþ Saðlýðý Polikliniði,41.01530084600006,28.932564154000037
Ýstanbul Haseki Eðitim ve Araþtýrma Hastanesi 29 Mayýs Ek Hizmet Binasý,41.02046470000005,28.937513955000043
Ýstanbul Üniversitesi-Cerrahpaþa Týp Fakültesi Nöroloji Bölümü,41.00514597800003,28.94026860500003
Özel Acýbadem Týp Merkezi Zekeriyaköy,41.20556121300007,29.04183134400006
Sarýyer 5 Nolu Aile Saðlýðý Merkezi,41.196876634000034,29.028913317000047
Özel Memorial Týp Merkezi Etiler,41.076124107000055,29.02107259500008
Animal Doctors Veteriner Kliniði,41.04899568400003,29.027864544000067
Özel Paþa Dent Aðýz ve Diþ Saðlýðý Polikliniði,41.004168209000056,28.928650756000025
Özel Dentoria Aðýz ve Diþ Saðlýðý Polikliniði,41.05795299000005,28.91241058400004
Diþ Hekimi Firdevs Saraç,40.99249955600004,28.77935833700008
Özel Sena Aðýz ve Diþ Saðlýðý Polikliniði,41.09091100000006,29.000536964000048
Cumhuriyet Aile Saðlýðý Merkezi,41.01241506200006,29.085184080000037
Ýstanbul Medeniyet Üniversitesi Göztepe Eðitim ve Araþtýrma Hastanesi Merdivenköy Polikliniði,40.98572448300007,29.06583905100007
Gözüm Optik,40.989910321000025,29.02454887800008
Sedat Optik,40.98868503400007,29.028968775000067
Özel Teknodent Diþ Protez Laboratuvarý,41.063493289000064,28.96540864300005
Özel Ýstanbul Cerrahi Hastanesi Fulya,41.05562822100006,28.997872432000065
Tepeüstü Verem Savaþ Dispanseri,40.99755689700004,28.777293318000037
Üsküdar 16 Nolu Aile Saðlýðý Merkezi,41.00717795400004,29.03384496900003
Özel Elitium Cerrahi Týp Merkezi Esenyurt,41.02345453100003,28.69030881100008
Türk Kýzýlayý Marmara Bölge Afet Yönetim Müdürlügü,40.90800743300008,29.189723963000063
Özel Üsküdar Anadolu Hastanesi,41.02144525900008,29.015832488000058
Ýstanbul Üniversitesi Týp Fakültesi Dermatoloji Anabilim Dalý,41.01642914800004,28.932661952000046
Fatih 12 Nolu Aile Saðlýðý Merkezi,41.01984805600006,28.94001176200004
Özel Öztürk Protez Ortez Uygulama Merkezi,41.03678441000005,28.976899675000027
Diþ Hekimi Hakan Gürsoy,41.01456000000008,28.857394000000056
Özel Umut Týbbi Tahlil Laboratuvarý,40.97941396400006,28.723535406000053
Diþ Hekimi Gülsüm Özsaðdýç,41.00436300200005,28.85252371400003
Özel Açýk Emar Görüntüleme Merkezi,41.04841575500007,28.992806769000023
Diþ Hekimi Hamit Þevket Ýnce,41.16953285200003,29.055919798000048
Özel MediLab Laboratuvarý,41.06193760300005,28.98910398700008
Özel Estethica Levent Hastanesi,41.08606813900008,29.01786073300008
Adnan Ezen Optik,41.04346723200007,29.003813885000056
Yücel Optik,41.058907832000045,28.91314774100005
Akay Optik,41.07311761400007,28.903067949000047
Gaziosmanpaþa Taksim Eðitim ve Araþtýrma Hastanesi Aliya Ýzzetbegoviç Semt Polikliniði,41.05625857200005,28.91223575300006
Küçükçekmece 3 Nolu Acil Yardým Ýstasyonu,41.02600321500006,28.797325414000056
Ýstanbul Sultan Abdülhamid Eðitim ve Araþtýrma Hastanesi Diyaliz Merkezi ve Periton Merkezi,41.00196609900007,29.020020055000032
Mehmet Orhan Erdað Aile Saðlýðý Merkezi,41.02164463200006,29.08057568600003
Dr. Siyami Ersek Göðüs ve Kalp Damar Cerrahisi Eðitim ve Araþtýrma Hastanesi,41.00379663700005,29.023411190000047
Özel Unimed Polikliniði,40.96957163100007,29.064196835000075
Ada Veteriner Kliniði,41.07735656500006,29.01949270900008
Sarýyer 3 Nolu Acil Yardým Ýstasyonu,41.08408200000008,29.05340700100004
Turgay Optik,41.09069466100004,29.00313668700005
Özel Redline Kardiyoloji Merkezi,41.01454560800005,28.93417152800004
Özel Anatomica Týp Merkezi,41.06389052200007,29.001126182000064
Özel Onur Aðýz ve Diþ Saðlýðý Polikliniði,41.01898874400007,28.95295015100004
Kocamustafa Paþa Aile Saðlýðý Merkezi,41.00268393700003,28.93032522200008
Küçük Mustafa Paþa Aile Saðlýðý Merkezi,41.02548805200007,28.95734091500003
Kasým Gürani Aile Saðlýðý Merkezi,41.03264046100003,28.94367383800005
Özel Net Patoloji Laboratuvarý,41.01534326600006,28.932521330000043
Özel Çapa Hastanesi Diyaliz Merkezi,41.01333621400005,28.934014924000053
Yusuf Ortopedi Medikal,41.01481062100004,28.932335669000054
Ýmrahor Aile Saðlýðý Merkezi,40.99642655600008,28.928987668000048
Özel Artý Protez Ortez Üretim ve Uygulama Merkezi,41.01415461200003,28.934505235000078
MG Medikal,41.01476589600003,28.93229285900003
Venüs Optik,41.00119394100005,28.87089576700004
Diþ Hekimi Ayten Demirci Güleç,40.99922347200004,28.857559562000063
Ýç Hastalýklarý Uzmaný Dr. Günel Yýlmaz,41.00191803000007,28.870380186000038
Petlife Veteriner Kliniði,41.13681188900006,29.052381512000068
Akçil Kardeþler Huzurevi,41.06722565300004,28.262855252000065
Hikmet Büyükkuþoðlu Aile Saðlýðý Merkezi,41.08776663500004,29.045615294000072
Bahçelievler 4 Nolu Acil Saðlýk Hizmetleri Ýstasyonu,40.99335244700006,28.829632081000057
Gazi Optik,41.05775055700008,28.911946940000064
Animallia Veteriner Kliniði,41.07559013800005,29.03454525100005
Pati-Pata Veteriner Kliniði,41.08093582600003,29.03135101400005
Ýstinye Aile Saðlýðý Merkezi,41.11516106000005,29.05685055900005
Kuzguncuk Ethem Arutan Aile Saðlýðý Merkezi,41.03172170100004,29.032948248000025
Mamacý Petshop,40.97279299900004,29.07468700000004
Planet Pet Veteriner Kliniði,41.065393537000034,29.006625894000024
Özel Niþantaþý Hastanesi ,41.05473518800005,28.99608402900003
Petito Veteriner Kliniði,41.06360742200008,28.98667437000006
Atlas Optik,40.99754559300004,29.032836803000063
Özel Avrupa Göz Merkezi Küçükçekmece,40.98820521900007,28.790427659000045
Özel FMC Ýstanbul Bahçelievler Hemodiyaliz Merkezi,40.998195475000045,28.865718036000032
Özel DentGroup Aðýz ve Diþ Saðlýðý Polikliniði Maslak ,41.111283214000025,29.024788115000035
Diþ Hekimi Tugay Barýþ,41.11530600000003,28.998356000000054
Diþ Hekimi Ýlhan Ýþler,41.168967577000046,29.05543050200004
Özel Echomar Görüntüleme ve Laboratuvarý Merkezi,40.98396351000008,29.061392934000025
Semt Aile Saðlýðý Merkezi,41.046309337000025,29.006963936000037
Özel DentGroup Aðýz ve Diþ Saðlýðý Polikliniði Baðdat Caddesi,40.96680753900006,29.06765388800005
Türk Kýzýlayý Beyoðlu Þubesi,41.03398389700004,28.96616965200008
Diþ Hekimi Filiz Uzun,41.11509202700006,28.997883014000024
Üsküdar Devlet Hastanesi Çamlýca Semt Polikliniði,41.02736059000006,29.07499558400008
Özel Küplüce Týp Merkezi,41.03968955500005,29.052319596000075
Özel Þifa Polikliniði,40.82874700400004,29.354929147000064
Özel Erlamer Polikliniði,41.05126179900003,28.991136263000044
Esentepe Aile Saðlýðý Merkezi,40.90370262300007,29.18584283300004
Özel Yaþam Týbbi Tahlil Laboratuvarý,41.00858137400007,28.94380293000006
Kýzýlelma Veteriner Kliniði,41.00892262600007,28.93677425900006
Özel Arena Dent Diþ Aðýz ve Diþ Saðlýðý Polikliniði,41.05546245300008,28.79270961700007
Güvercintepe Aile Saðlýðý Merkezi,41.07472903500008,28.749420241000053
Baþakþehir 5 Nolu Aile Saðlýðý Merkezi,41.10984063200005,28.788590128000067
Mevlanakapý Aile Saðlýðý Merkezi,41.01055810600008,28.92553821300004
Özel Pasteur Týbbi Tahlil Laboratuvarý,41.01498911500005,28.933203026000054
Kasýmpaþa Küçük Piyale Aile Saðlýðý Merkezi,41.03430301100008,28.965379736000045
Vetland Veteriner Kliniði,40.97467153700006,29.098629207000045
Þiþli 9 Nolu Aile Saðlýðý Merkezi,41.05221934200006,28.99563259200005
Beþiktaþ 8 Nolu Aile Saðlýðý Merkezi,41.08328490800005,29.053294205000043
Özel Esencan Hastanesi,41.03337939900007,28.67657012400008
Yenibosna Aile Saðlýðý Merkezi,41.00266411100006,28.835182703000044
Friends Moda Veteriner Polikliniði,40.98227094500004,29.023449584000048
Özel Derman Týbbi Tahlil Laboratuvarý,41.05205784500004,28.983847453000067
Özel Yeþil Köþk Aðýz ve Diþ Saðlýðý Polikliniði,40.98003365500006,29.07516989400005
Okmeydaný Eðitim Araþtýrma Hastanesine Baðlý Kasýmpaþa Ek Hizmet Binasý,41.032855985000026,28.96401729500008
Özel Örnek Saðlýk Kabini,41.04539017600007,28.67464135700004
Özel Kadýoðlu Epiderm Niþantaþý Polikliniði,41.05486422900003,28.99542710600008
Þaban Özbek Aile Saðlýðý Merkezi,41.09384355000003,28.87317007300004
Özel Doða Hospital,41.01285299400007,28.696524147000048
Diþ Hekimi Ertuðrul Yeþilçimen,41.05639507500007,29.00624934800004
Özel Maya Estetik,41.06914646600006,29.002187117000062
Mevlana Aile Saðlýðý Merkezi,41.03733264600004,29.06292301000008
Elit Optik,41.03440796800004,28.680397533000075
Gözgrup Optik,41.00009479600004,29.032285381000065
Kadýköy Yaþam Bakýmevi,40.93850291900003,29.148188256000022
Gazi Optik,41.18186278900004,28.744028197000038
Özel Þafak Týp Merkezi,41.09241349600006,28.86997113500007
Armada Optik,41.181736725000064,28.744071554000072
Özel Lilyum Týp Merkezi,41.157676353000056,28.613601095000035
Hekimbaþý Aile Saðlýðý Merkezi,41.00684219200008,29.207727473000038
Özel Sarýgazi Yaþam Týp Merkezi,41.00899117100005,29.21363219600005
Maltepe 3 Nolu Aile Saðlýðý Merkezi,40.95053145700007,29.10435193800004
Türk Kýzýlayý Sancaktepe Þubesi,41.00890861900007,29.21193353600006
Farabi Aile Saðlýðý Merkezi,41.10567821100005,28.853469365000024
Özel Akademi Gastroenteroloji Merkezi,41.01625575500003,28.942322714000056
All Animal Veteriner Kliniði,40.98106883700007,29.055826350000075
Üsküdar 4 Nolu Aile Saðlýðý Merkezi,41.03604470100004,29.081999074000063
Ýstanbul Sultan Abdülhamid Eðitim ve Araþtýrma Hastanesi,41.00171510100006,29.020833641000024
Royal Canin Veteriner,40.97722242400005,29.048458409000038
Gürsel Aile Saðlýðý Merkezi,41.07320726000006,28.971405933000028
Zafer Optik,40.99284201400008,29.025262414000053
Küçükçekmece Toplum Saðlýðý Merkezi,41.00871172900003,28.79984074000004
Özel Ýstanbul Laboratuvarý,40.99620984500007,29.03698346600004
Tayakadýn Aile Saðlýðý Merkezi,41.27044178400007,28.690826294000036
Özel Echomar Görüntüleme ve Taný Merkezi,41.061078433000034,28.989727301000077
Özel Veni Vidi Göz Ýstanbul Týp Merkezi,41.07543934200004,28.24855725100008
Özel Klinika Polikliniði,41.00799500800008,29.035001073000046
Beþiktaþ 5 Nolu Aile Saðlýðý Merkezi,41.094079736000026,29.01493835400004
Beþiktaþ 7 Nolu Aile Saðlýðý Merkezi,41.083254071000056,29.03621538600004
Þiþli Veteriner Kliniði,41.060399999000026,28.986260000000076
Ömürtepe Aile Saðlýðý Merkezi,41.14207959700008,29.04826727700004
Diva Optik,41.058306267000034,28.914375886000077
Özel Etiler Sistem Aðýz ve Diþ Saðlýðý Polikliniði,41.07910653900007,29.02570417900006
Özel Akça Dent Aðýz ve Diþ Saðlýðý Polikliniði,41.02042756600008,28.664647418000072
Alipaþa Aile Saðlýðý Merkezi,41.11489029300003,28.21841164800003
Veteriner Kliniði Gökhan Pakel,41.13608927900003,28.36472114700007
Fatih Toplum Saðlýðý Merkezi,41.00896524900003,28.95170435500006
Özel Demirkazýk Aðýz ve Diþ Saðlýðý Polikliniði,40.98744012700007,29.038762002000052
Özel Naturabella Polikliniði,41.04919794700004,28.992490519000057
Özel Batý Bahat Hospýtal Ýkitelli,41.05087386100007,28.796319314000076
Beykoz 3 Nolu Aile Saðlýðý Merkezi,41.07808835000003,29.071985304000066
Özel Þen Saðlýk Kabini,41.016292331000045,28.85744883900003
Tahtakale Aile Saðlýðý Merkezi,41.06034123500007,28.72742172300008
Gülsüm Baþarýr Aile Saðlýðý Merkezi,41.03390015700006,28.52217354900006
Fevzi Çakmak Aile Saðlýðý Merkezi,41.00325165200008,28.83047085200008
Gün Optik,40.99941108400003,28.83869031900008
Diþ Hekimi Yasemin Þahiner Sözer,41.00291445000005,28.852235377000056
Özel Acýbadem Hastanesi Kadýn Doðum Polikliniði,41.00731232500004,29.04327807500005
Vetistanbul Veteriner Kliniði,41.07991106200007,28.97012846000007
Sunar Ortopedi,40.99629199900005,29.025273001000077
Þiþli Belediyesi Týp Merkezi,41.04650247800004,28.981504374000053
Özel Ýstanbul Plastik ve Estetik Cerrahi Grubu Polikliniði,41.05008799900003,28.988943000000063
Hamidiye Aile Saðlýðý Merkezi,41.094773694000025,28.970056482000075
75. Yýl Nazier Aile Saðlýðý Merkezi,41.00084308500004,29.069990321000034
Destek Medikal,40.981140227000026,28.87266158600005
Vethouse Veteriner Kliniði,40.997220534000064,29.036784987000036
Güven Veteriner Kliniði,40.909200551000026,29.38907158300003
Adam Optik,41.01122690300008,29.03976522800008
Diþ Hekimi Filiz Kudunoðlu Zeybek,41.00286308700004,28.865499236000066
Diþ Hekimi Gürkan Günçe,41.002791227000046,28.86540670000005
Kadýn Hastalýklarý ve Doðum Uzmaný Dr. Mualla Vural,40.99953015500006,28.86997751800004
Özel Üsküdar Hospital Türk Hastanesi,41.02591854600007,29.02186457600004
Diþ Hekimi Turgut Dindaroðlu,41.01085200000006,28.841153001000063
Hakan Optik,40.99842452600007,28.85731736200006
Diþ Hekimi Ünal Yalçýn,40.99967033800005,28.83415360000004
Özel Alfa Görüntüleme ve Taný Merkezi,40.99291351600005,28.845790673000067
Özel Safa Hastanesi Yenibosna,40.99916994200004,28.838311575000034
Kaðýthane Devlet Hastanesi,41.09220402200003,29.00134639400005
Safir Optik,40.99748841000008,29.03313661100003
Yýldýrým Medikal,40.995533204000026,29.024948977000065
Diþ Hekimi Mergül Rodoplu,41.00543000000005,28.871538000000044
Kurtköy Semt Polikliniði,40.92537845500004,29.307910923000065
D Park Veteriner Kliniði,40.98750205500005,29.03343211600003
Kadýköy Medikal Ortopedi,40.99595799900004,29.02535400100004
Þiþli Belediyesi Þiþli Týp Merkezi,41.05402443600008,28.97439576100004
Bakýrköy Veteriner Kliniði,40.99259384500005,28.87259946200004
Beylerbeyi Veteriner Kliniði,41.04397538400008,29.04401157600006
Özel Diþevim Aðýz ve Diþ Saðlýðý Merkezi,40.87841935100005,29.228549238000028
Ýstasyon Þehit Selahattin Ergenekon Aile Saðlýðý Merkezi,40.82941190700007,29.32097292900005
Özel Yeni Ufuk Hastanesi,41.03301386900006,28.85581532300006
Havaalaný Aile Saðlýðý Merkezi,41.05824544600006,28.870715218000043
Özel Burç Laboratuvarý,41.05181036100004,28.99456414900004
Özel Florence Nightingale Hastanesi Kadýköy,40.98159724000004,29.04163789000006
Þöhret Optik,40.98994393600003,29.030650578000063
Bahariye Ýþitme Cihazlarý Satýþ ve Uygulama Merkezi,40.99131614300006,29.03051530500005
Özel Eþrefoðlu Aðýz ve Diþ Saðlýðý Polikliniði,40.98931598900003,29.061625546000077
Uzman Optik,41.10590334000005,28.86052201300004
Özel Avrupa Týp Merkezi,41.02570265700007,28.685183179000035
Ýdis Ýþitme Cihazlarý Satýþ ve Uygulama Merkezi,41.05926599900005,28.98698499900007
Haydarpaþa Numune Eðitim ve Araþtýrma Hastanesi,41.004427117000034,29.02272293900006
Özel Abacýoðlu Kadýn Saðlýðý Merkezi,41.05972689000004,28.913819810000064
Gaziosmanpaþa Merkez Aile Saðlýðý Merkezi,41.05809778400004,28.912181056000065
Özel Ethica Ýncirli Hastanesi,40.99725207300003,28.87271752400005
Özel Yörünge Aile Yetiþkin Çocuk Psikolojik Danýþmanlýk Merkezi,41.01059299900004,29.038886000000048
Özel Cosmolife Polikliniði,40.97824983600003,28.87123015000003
Osmaniye Aile Saðlýðý Merkezi,40.99189832900004,28.881050454000047
Ada Optik,40.99012763500008,28.713965548000036
Bedriye Yýlmaz Aile Saðlýðý Merkezi,41.003745268000046,28.84003162500005
Efe Optik,41.00636048900003,28.66120580100005
Ümraniye 1-6 Nolu Acil Yardým Ýstasyonu,41.01603267600007,29.12802630400006
Nokta Optik,40.87836491600007,29.23578603900006
Özel Iþýk Saðlýk Kabini,41.04465658200007,28.869229934000032
Özel Medilife Hastanesi Baðcýlar,41.04876196700008,28.859408056000063
Diþ Hekimi Esengül Þaki,41.00420208100008,28.870911599000067
Diþ Hekimi Derya Ývgen,41.00105291900008,28.861536607000065
Siyavuþpaþa Aile Saðlýðý Merkezi,40.999603267000055,28.85189239400006
Ýç Hastalýklarý Uzmaný Dr. Hayrettin Kundur,41.03511549000007,28.98477554400006
TCDD Polikliniði,40.997664333000046,29.023755316000063
Özel Avrupa Diþ Aðýz ve Diþ Saðlýðý Polikliniði Avcýlar,40.99530799800005,28.70651496800008
Özel Dr. Nuran Polikliniði,40.98368860500005,28.794754229000034
Küçükçekmece Ana Çocuk Saðlýðý ve Aile Planlama Merkezi,41.006031181000026,28.79816423000005
Özel Newest Plastik Cerrahi Merkezi,41.02129809600007,29.04619549200004
Çeliktepe 1 Nolu Aile Saðlýðý Merkezi,41.08340905100005,29.00237125200005
Türk Kýzýlayý Küçükçekmece Þubesi,41.00727817200004,28.795846247000043
Özel Dental Studio Aðýz ve Diþ Saðlýðý Polikliniði,40.96616445700005,29.069065711000064
Ferah Aile Saðlýðý Merkezi,41.03093989400003,29.074397651000027
Yeþilce Aile Saðlýðý Merkezi,41.096381070000064,28.997635440000067
Kadýn Hastalýklarý ve Doðum Uzmaný Dr.Ýnci Karalar,41.005052223000064,28.871086612000056
Özel Ýstanbul Hiperbarik Oksijen Tedavi Merkezi,41.06344768800005,28.96791164600006
Mesut Iþýn Optik,41.08279500000003,29.002473000000062
Esenyurt 4 No'lu Acil Saðlýk Hizmetleri Ýstasyonu,41.031586333000064,28.65785468000007
Özel Gözde Dental Diþ Protez Laboratuvarý,41.00083971500004,28.788779972000043
Özel Yaðmur Diþ Polikliniði,40.982251338000026,29.06648753900004
Özel Dentasel Sahil Aðýz ve Diþ Saðlýðý Polikliniði,40.81745923500006,29.298428155000067
Aktif Ýþitme Cihazlarý Satýþ ve Uygulama Merkezi,40.99119095200007,29.030988483000044
Özel Medmar Görüntüleme Merkezi,41.05375027700006,28.99499921000006
Özel Okmeydaný Hastanesi,41.05257141800007,28.960068033000027
Özel Dentaloft Aðýz ve Diþ Saðlýðý Polikliniði,41.07943200000005,29.006567000000075
Yenikent Aile Saðlýðý Merkezi,41.04003572300008,28.688626873000032
Üsküdar Devlet Hastanesi Doðancýlar Semt Polikliniði,41.01998907700005,29.014796514000068
Diþ Hekimi Ahmet Albayrak,41.00763319600003,28.869089373000065
Kadýköy 30 Nolu Aile Saðlýðý Merkezi,40.95440473600007,29.09452138900008
Benek Veteriner Kliniði,40.98562743900004,28.86917421000004
Özel Unident Aðýz ve Diþ Saðlýðý Polikliniði,40.99909602200006,28.859172467000064
Hasanpaþa Aile Saðlýðý Merkezi,40.99742388800007,29.04284830100005
Koþuyolu Aile Saðlýðý Merkezi,41.00900576500004,29.03489650000006
Özel Aktif Týp Merkezi,41.05018008300004,28.86064339400008
Özel Median Cerrahi Merkezi,41.01099223300002,28.85526730000004
Pendik Devlet Hastanesi,40.87712036700003,29.229809932000023
Özel Minimed Polikliniði,40.96795036800006,29.065795906000066
Özel Clidenta Aðýz ve Diþ Saðlýðý Polikliniði,40.98644434200003,29.03299126900004
Özel Kurtuluþ Polikliniði,41.04791542000004,28.980553477000058
Ýstasyon Veteriner,40.95504677900004,29.097355417000077
Esenyurt 2 Nolu Aile Saðlýðý Merkezi,41.020766251000055,28.697176669000044
Özel Natürel 2 Aðýz ve Diþ Saðlýðý Polikliniði,41.02090055800005,28.796624810000026
Özel Akgün Tem Hastanesi,41.06127786800005,28.801700640000035
Widex iþitme Cihazlarý Satýþ ve Uygulama Merkezi,40.992136265000056,29.02501538000007
Umut Optik,40.98165300000005,29.06810500000006
Mehmet Akif Ersoy Göðüs Kalp Damar Cerrahisi ve EAH Küçükçekmece Semt Polikliniði,41.02624425100004,28.797552463000045
Esenyurt 8 Nolu Aile Saðlýðý Merkezi,41.04515094200008,28.662693300000058
Özel Ýnterdent Aðýz ve Diþ Saðlýðý Polikliniði,40.964908095000055,29.07283379000006
Snoopy Veteriner Polikliniði,40.95972958200008,29.09246431300005
Saðlýk Bilimleri Üniversitesi Ýstanbul Beyoðlu Göz Eðitim ve Araþtýrma Hastanesi,41.02478927100003,28.973706394000036
Atasun Optik,40.99010681800007,29.02451767100007
Özel Biruni Laboratuvarý Erenköy,40.97442227900007,29.08188271800003
Eyüpsultan 1 Nolu Aile Saðlýðý Merkezi,41.03547459600003,28.937178066000055
Türk Kýzýlayý Eyüpsultan Þubesi,41.04740776500006,28.935776169000064
Retina Optik,41.050126920000025,28.92977014800005
Özel Özbay Saðlýk Kabini,41.07625139000004,28.95710603400005
Þahin Optik,40.994468666000046,29.03758717100004
Ebruli Optik,40.98214199800003,29.066812896000044
Özel Güneþli Erdem Hastanesi,41.04013915500008,28.825542736000045
Özel Güvenler Aðýz ve Diþ Saðlýðý Merkezi,41.015750928000045,29.150533411000023
Özel Asya Aðýz ve Diþ Saðlýðý Polikliniði,41.02100834700008,29.01544315800004
Beylerbeyi Dr. Hafýz Cemal Lokman Hekim Aile Saðlýðý Merkezi,41.04307838400007,29.04503261900004
Baðcýlar 4 Nolu Aile Saðlýðý Merkezi,41.02738167700005,28.857071335000057
Koza Optik,41.03393940900003,28.864400077000028
Küçükköprü Aile Saðlýðý Merkezi,41.00603272700005,28.798084006000067
Özel DentGroup Aðýz ve Diþ Saðlýðý Polikliniði Göztepe,40.98102325700006,29.072358265000048
Hilmi Sonay Aile Saðlýðý Merkezi,40.83918072500006,29.30651424900003
Özel Doðanevler Aðýz ve Diþ Saðlýðý Merkezi,41.01701910200006,29.138013530000023
Diþ Hekimi Neriman Þefika,40.88846420900006,29.24359697700004
Küçükçekmece 3 Nolu Aile Saðlýðý Merkezi,41.03352032400005,28.79657670100005
Özel Atakent Aðýz ve Diþ Saðlýðý Polikliniði,41.05669919400003,28.790361759000064
Özel Dr. Hale Yetilmez Polikliniði,41.05525875600006,28.99587751400003
Can Medikal-Ortopedi,40.98532038300005,29.059826661000045
Özel Elitium Tip Merkezi,41.06036465500006,28.675964151000077
Mes-Kon Ortopedi,41.05006212100005,28.974669336000037
Diþ Hekimi Hüseyin Fahrioðlu,41.00164526500004,28.861322701000063
Çocuk Saðlýðý ve Hastalýklarý Uzmaný Dr. Hafize Erkal,41.00436302400004,28.871079295000072
Özel Apex Dental Çok Amaçlý Diþ Protez Laboratuvarý,41.00440084000007,28.85858132500005
Diþ Hekimi Yavuz Selim Bilgiç,40.98955349800008,28.705432673000075
Kartal 3 Nolu Acil Yardým Ýstasyonu,40.88809323300006,29.182289715000024
